Date,^FTSE_log_return,^GSPC_log_return,^N225_log_return,^STOXX50E_log_return
2011-09-13,0.21202125827811327,0.2428403519123768,0.26809640503690985,0.2885095109956597
2011-09-14,0.21264720204964732,0.24229563175192312,0.26838290438950146,0.29067402173501505
2011-09-15,0.21486214419073443,0.24334770684746018,0.26955345333292513,0.29518719113831554
2011-09-16,0.21409862764834928,0.24338347107772695,0.271067411289831,0.2950739678188531
2011-09-19,0.21584300706650053,0.2432658055649682,,0.2976240725989172
2011-09-20,0.2175199619758275,0.24173004960417543,,0.29930207583816043
2011-09-21,0.21754502074574977,0.24449707895912234,0.2701787237733252,0.30018864187898586
2011-09-22,0.22627854158640986,0.24846212648366628,0.25667897372393544,0.3075191299305033
2011-09-23,0.22490935300031942,0.2476391281915967,,0.30697399912185197
2011-09-26,0.22493841491857863,0.24994939561490673,,0.30848892048447185
2011-09-27,0.23147697635090386,0.25042149874254904,0.2065289208807579,0.3156625770415517
2011-09-28,0.2322252174441507,0.25161011782551485,0.19096042633414875,0.31573901581717595
2011-09-29,0.23205045187321754,0.25187142462044226,0.19044225052613672,0.3146419049258329
2011-09-30,0.2315659429057656,0.2541961824155486,0.18648956268301617,0.31519229183019565
2011-10-03,0.23180551143753897,0.25691663692024813,0.18672357881098892,0.31602750769035054
2011-10-04,0.23437925773189067,0.25884544429153034,0.1872611008592654,0.3163646818681603
2011-10-05,0.23886994400299638,0.2602398355387338,0.18693394178989772,0.3223289255143394
2011-10-06,0.24476054805906758,0.26153035247468476,0.18832831320938942,0.32573405788891885
2011-10-07,0.2446918648873567,0.26171629867190915,0.1888698961412031,0.32609244253278635
2011-10-10,0.24483003978840354,0.2662733089060655,,0.32755692055358154
2011-10-11,0.24480780832497598,0.26624558606717796,,0.32739947029620026
2011-10-12,0.24519374722772794,0.26666744619452665,0.1851313685631548,0.3282596091194544
2011-10-13,0.24514350846307467,0.2666462625858534,0.185542020914619,0.3289759121365323
2011-10-14,0.2457335760594267,0.26784282052530795,0.18579103252832418,0.32937033902923724
2011-10-17,0.24546211995268785,0.26899154637019085,0.18707502136005036,0.32986791310537833
2011-10-18,0.2455127777385116,0.2706131839190306,0.18774603320161523,0.3298804431573732
2011-10-19,0.24505010568149044,0.2711581217956884,0.18779267531516333,0.3300672850833634
2011-10-20,0.24522640071982604,0.27118087335350294,0.18830170798157386,0.3317518188016794
2011-10-21,0.24672695529429506,0.2721321570504064,0.18636862462778356,0.3340345166544132
2011-10-24,0.24712555798495406,0.27263719715599455,0.18830887927758197,0.33453486606159794
2011-10-25,0.24547872426959674,0.2733622463271901,0.1872505374498675,0.33451566319429676
2011-10-26,0.24549928802670357,0.2736884575700144,0.1867731269442352,0.3345207820806381
2011-10-27,0.2470633454335003,0.2776418978104136,0.18904009077235887,0.3436310302951675
2011-10-28,0.24706961272994962,0.27748387466367624,0.1898991794292738,0.34365234713006804
2011-10-31,0.2500671160703636,0.27959473476695423,0.19007109429011187,0.34483803251432166
2011-11-01,0.25187443903279644,0.28228454852236207,0.190828693617108,0.35267140383481194
2011-11-02,0.2515681219837504,0.28328930554960774,0.19166084832389194,0.3531485976753823
2011-11-03,0.2517571665701564,0.2845840336714482,,0.35470938426435783
2011-11-04,0.25134842551879266,0.2845594238401148,,0.35612073184038184
2011-11-07,0.251272161395958,0.2844623488450056,0.1913020601521243,0.3561867587737236
2011-11-08,0.2510201140015633,0.28491705934243416,0.1920624956646423,0.35671787011726974
2011-11-09,0.2522281142190676,0.28958177515025774,0.19284874397787077,0.3574748630308983
2011-11-10,0.2521711734616864,0.28961614258492413,0.1964945160009339,0.35739174862337403
2011-11-11,0.2536189118851673,0.29060509189090733,0.19540817666492763,0.3599843135655175
2011-11-14,0.2536800389505135,0.2907866840565895,0.194561353986018,0.359864429701981
2011-11-15,0.253295997747214,0.290688864477971,0.19459851638087727,0.35980579216398
2011-11-16,0.2527789919151688,0.2914872228385148,0.19488167542462656,0.35995810437600795
2011-11-17,0.2534846971312437,0.29240321281385623,0.1947596281412496,0.3600725369578791
2011-11-18,0.2538898443983304,0.29209108420000446,0.1944126923415218,0.3599747886426362
2011-11-21,0.25516027367267524,0.29316897472951986,0.19425378198447887,0.3629754595246324
2011-11-22,0.25507345074851817,0.2930464867707533,0.1939362119909242,0.3629682968717106
2011-11-23,0.25556948086029113,0.29419722495079353,,0.36356781013684236
2011-11-24,0.25553307922486085,,,
2011-11-25,0.25533126173574766,,0.1939172507581264,
2011-11-28,0.25842517333006787,0.29720707208077796,0.19471641382663737,0.3709975816355112
2011-11-29,0.2579163285406508,0.297184283836913,0.19752063761665584,0.3708133202970465
2011-11-30,0.2618435367838152,0.3033312185540579,0.19761327033873477,0.3748994850891742
2011-12-01,0.26184509917254634,0.3032682580780703,0.19851063360296461,0.37495744787327845
2011-12-02,0.26240486962931514,0.3015639969313795,0.19866154352793763,0.37532622412036093
2011-12-05,0.2621410927533665,0.30193180047836543,0.19873418206318585,0.3756821693560236
2011-12-06,0.26185136060876896,0.3016316220158996,0.1984809589145641,0.3755564779007045
2011-12-07,0.2610262912898864,0.30126385254526417,0.19997473869753432,0.37544874291664543
2011-12-08,0.2614682952914329,0.3027648085778836,0.20015541461887204,0.3768512148061972
2011-12-09,0.26164416787043093,0.30365826513411087,0.19909423069163476,0.3783617654306005
2011-12-12,0.2624981441137594,0.3042056287671796,0.20008320549370306,0.3805244779975128
2011-12-13,0.26285838102056447,0.3038085249989274,0.19934403941219495,0.37992864433233187
2011-12-14,0.26468386808578614,0.30421935993938637,0.19922016549468854,0.3806709180262239
2011-12-15,0.2648341000456004,0.3037129433856178,0.19989963326049798,0.3809276909674465
2011-12-16,0.26399135163263776,0.3027584348800033,0.19969255761495677,0.38046702872138566
2011-12-19,0.2640341392030208,0.3031886484755663,0.20039349352394495,0.38035968028059775
2011-12-20,0.2634349730452643,0.3060517765398845,0.20051851971181794,0.38128743321848674
2011-12-21,0.26344252732652856,0.30596634300486714,0.20155203647618802,0.3813999604098871
2011-12-22,0.2639986306303454,0.30559864767250733,0.2015987769714607,0.38063906565050476
2011-12-23,0.2641727745873249,0.30573737059149475,,0.3807867858208555
2011-12-27,,,0.20103554143776656,
2011-12-28,,0.3062250314647552,0.20097584936035603,0.38129372016048946
2011-12-29,0.2636938382598163,0.30614524203252463,0.1996528912042438,0.3817945420685836
2011-12-30,0.26274048281462836,0.3059311320408738,0.1997682802274985,0.3811085739060712
2012-01-03,0.26456827884152184,0.3061635913961627,,0.383062617690226
2012-01-04,0.2645541325706087,0.30593630120342613,,0.3834138536643796
2012-01-05,0.2647346617284367,0.3056248473094295,0.20006039670327613,0.38387838873388896
2012-01-06,0.2648088646666975,0.3049460838507733,0.1999234098053473,0.38389448449497177
2012-01-09,0.26461036031518975,0.30496196554294336,,0.3838718961037411
2012-01-10,0.2651655574274098,0.3048602680454013,,0.38579205108127496
2012-01-11,0.2648662243700408,0.30471165358104774,0.19822283491717765,0.3849405972384897
2012-01-12,0.26451275466448376,0.30364535273431703,0.19839989524930007,0.3828428037854969
2012-01-13,0.2643941619276563,0.30366125380264375,0.19901822126076477,0.38279469981635755
2012-01-16,0.2641109672832636,,0.19947764250229794,0.3829009963859156
2012-01-17,0.26429184784213033,,0.19978914873675538,0.38107087807880874
2012-01-18,0.2634059998122765,0.30403619318238706,0.19905142894880754,0.38033022817039586
2012-01-19,0.2634236827660241,0.3039630329268458,0.19966483606491275,0.3802499362087227
2012-01-20,0.26294960344857754,0.30386490709077557,0.20068177041919397,0.38023300109125
2012-01-23,0.26305549603807293,0.3036398417752396,0.20010428199324165,0.37824969624853033
2012-01-24,0.26299403138329036,0.30277876903253187,0.200141128849548,0.37629769555310283
2012-01-25,0.2630688495511676,0.30302478564356794,0.2001607601324276,0.3688630978519586
2012-01-26,0.2637073539065005,0.3025299489331411,0.2002016550971683,0.36934371649085707
2012-01-27,0.26356204013171763,0.30253384910732883,0.1999077550809263,0.3695710039056425
2012-01-30,0.26394407275646775,0.3024506172480231,0.1998424159164927,0.36927941588475427
2012-01-31,0.26361995013753775,0.30239686556693596,0.19896227676229034,0.36936327555932186
2012-02-01,0.26486760624125366,0.3012430568193393,0.198866482006063,0.3705783727391278
2012-02-02,0.26452059398502176,0.30120659078822576,0.1992167969325951,0.3696776166796056
2012-02-03,0.2635862504724315,0.3017295179380906,0.19918853037803097,0.366933813128969
2012-02-06,0.2588072032570372,0.3016633090482502,0.19909832243358483,0.36627213160627486
2012-02-07,0.255723430048287,0.2993334840450211,0.1990887153006335,0.36220263245024753
2012-02-08,0.2507917404418314,0.29927652247692355,0.19894334719358397,0.36218874341408397
2012-02-09,0.24953367427591733,0.2908054490035775,0.19868362445749066,0.3505840695890185
2012-02-10,0.2456571377543762,0.291012448293439,0.19865313230906875,0.3493474719998182
2012-02-13,0.24229632155074932,0.2735200007314635,0.19880302176986933,0.34475352552284855
2012-02-14,0.2387219030500946,0.2659874723863769,0.19806880342835484,0.3446246651291847
2012-02-15,0.2386252059965236,0.2578445040872871,0.20063882176281794,0.3446318387718453
2012-02-16,0.2386350846728668,0.2505697645969395,0.19967790377974243,0.34462626590952555
2012-02-17,0.23854247663299494,0.2505092494464664,0.20032774655275284,0.3358600277522571
2012-02-20,0.22927468401263268,,0.1987153192122947,
2012-02-21,0.22879081516361438,,0.19870682561760142,
2012-02-22,0.2284135387717255,0.2488997077287691,0.19177738415796275,0.3345922935233104
2012-02-23,0.22830048652222393,0.24846536840857683,0.1892451897190165,0.3343685976100527
2012-02-24,0.22745323916781918,0.24846653356098902,0.18775223630418084,0.33431992585653114
2012-02-27,0.2264836739178892,0.23936944784775047,0.18723493613867664,0.33357030406397303
2012-02-28,0.2264834166197493,0.2382082138208511,0.18738747847818973,0.3332325468294968
2012-02-29,0.2246442034657171,0.23837161892613212,0.18735224294668354,0.3327802305786748
2012-03-01,0.22497913388055177,0.2340320490063687,0.1864562353757944,0.33198027784288875
2012-03-02,0.22236187086053938,0.2335289701822915,0.18667829788655332,0.33198817190268587
2012-03-05,0.21614946529390267,0.23239708594802402,0.18687729121360913,0.3299320041606495
2012-03-06,0.2175359617738674,0.23278256775115397,0.1861981395970785,0.3336939892320156
2012-03-07,0.2133575875022426,0.22978476418120738,0.1827642512220531,0.3294120007940337
2012-03-08,0.2138758520418823,0.23011664078368935,0.18407428908198223,0.32187804356802513
2012-03-09,0.21105821905882527,0.23007966651284018,0.18468932705418015,0.321237281643178
2012-03-12,0.20959167604043294,0.22934488504268422,0.18407321905340665,0.3179476299020981
2012-03-13,0.20975396728369078,0.2273958689356347,0.1829512345431037,0.318628538452841
2012-03-14,0.20939830119990432,0.22418371914989313,0.1840434560050333,0.31261251659021183
2012-03-15,0.20748305949393453,0.22364319543997438,0.18411405735017003,0.30739566116284217
2012-03-16,0.20741930409631915,0.2199524231667627,0.18350349476052946,0.30628348839053104
2012-03-19,0.20519593833366093,0.2198454026701083,0.18350058017497933,0.30484694911928817
2012-03-20,0.204256520887753,0.21967181801859478,,0.3019422624569367
2012-03-21,0.20315343685751477,0.2190552042472387,,0.30201808797696134
2012-03-22,0.1913827132910554,0.21822737763303868,0.18290930820865117,0.29965076644280564
2012-03-23,0.19130680719592147,0.21814855462959976,0.1828055865071612,0.2983849317771141
2012-03-26,0.19150532885287969,0.21832046761272567,0.1806529472352741,0.29694710254038237
2012-03-27,0.18380935721693487,0.21835804417898474,0.1803050367076611,0.2878957660342241
2012-03-28,0.1831985158215967,0.2140062897972965,0.17874948663325477,0.2878575690062531
2012-03-29,0.18391923276510974,0.20854320098351736,0.1790650069506708,0.28666695039514584
2012-03-30,0.18290324624890114,0.20847031517068634,0.1788529966838782,0.2777518402661342
2012-04-02,0.18381398038606628,0.20640286988110637,0.17541656220575094,0.27774032468955195
2012-04-03,0.17995966456600848,0.2061442126893286,0.17532869634520726,0.2780306790433748
2012-04-04,0.17814499003052253,0.20435761511894562,0.17780802729854692,0.2795193886884556
2012-04-05,0.17085432607195133,0.2041662539318092,0.1764959850883565,0.2781256019887208
2012-04-06,,,0.17430742888435927,
2012-04-09,,,0.17565899140679575,
2012-04-10,,0.20234641129003939,0.17298755197124543,
2012-04-11,0.17107360536829003,0.19781480567751722,0.16909560927419387,0.2763810371613362
2012-04-12,0.17027769621679748,0.19639934518980062,0.16934755290111,0.2703843697634134
2012-04-13,0.17097441016677112,0.1961047946252337,0.16958560813144136,0.2694868390537634
2012-04-16,0.17062332144425507,0.19468502713015884,0.17148610396556777,0.2692568160675615
2012-04-17,0.17197806263036752,0.1952041947052062,0.16949604471048135,0.27033141158802965
2012-04-18,0.1713885934041922,0.18994801729014277,0.17126353472903785,0.27137718361937646
2012-04-19,0.17117618905772772,0.1902186676334184,0.17121011859558383,0.27054021993866517
2012-04-20,0.171097714581572,0.1898279308416924,0.16981025737670302,0.26999566440560036
2012-04-23,0.17299629073309747,0.19022331138375226,0.16934434261505238,0.27276756064482216
2012-04-24,0.1723499667078882,0.1888651118343605,0.169634345856326,0.2728484660388556
2012-04-25,0.17033288596947171,0.1874051304373038,0.16965247647915896,0.2738255978618881
2012-04-26,0.16983871837223152,0.1856107048038037,0.16916344567451458,0.2734644659735379
2012-04-27,0.16982997102713185,0.1845627953847709,0.1680464472143412,0.2713383638122211
2012-04-30,0.17002730652385584,0.1846452402238989,,0.2693415747786068
2012-05-01,0.16622128168572947,0.18307802199178774,,
2012-05-02,0.16675179955977656,0.1823827676633795,0.16652941553708073,
2012-05-03,0.16178123245760243,0.18029080353866056,,0.2686697599427106
2012-05-04,0.16102112709853292,0.18144090425366313,,0.26933270425780176
2012-05-07,,0.17528801235371685,,0.2701692559942739
2012-05-08,,0.17542333788894487,0.16671557010517624,0.2583544692898508
2012-05-09,0.16041112094404486,0.17191186857910407,0.16745411365090263,0.2583108818620476
2012-05-10,0.1597069652283951,0.16687019956829738,0.16756770130032853,0.2548538704088559
2012-05-11,0.15979864392353793,0.16559481894423472,0.16577925661940962,0.243102355278726
2012-05-14,0.16229889586204357,0.16448557725155585,0.16523845984314026,0.2445815040565103
2012-05-15,0.161853420266041,0.16444221574994167,0.16566010410882234,0.2425518109719302
2012-05-16,0.15968617316694855,0.16438712186352655,0.1640331709438759,0.24014912269519206
2012-05-17,0.16063628996144927,0.1650804152403032,0.16331520112541537,
2012-05-18,0.15966748204902215,0.15652301612897015,0.168605707518619,
2012-05-21,0.15983596078065784,0.15762485301338497,0.1668931656236687,0.23999756195438204
2012-05-22,0.16194809233985924,0.1553441920793486,0.16453417506387696,0.2410311477129008
2012-05-23,0.16600246581418662,0.15469843075518086,0.1669124964203677,0.2417789021334639
2012-05-24,0.16597542930730508,0.1545816562859569,0.16588805276759777,0.24221742056715195
2012-05-25,0.16518007393277492,0.15267031641986303,0.16513553428066063,0.23829199908125342
2012-05-28,,,0.1596220548882097,
2012-05-29,,,0.15991894954439217,
2012-05-30,0.1627151593837381,0.1521310219750443,0.15935200151424558,0.2390214598761637
2012-05-31,0.16274240290273415,0.15217920708997573,0.15974018433945697,0.23810030393568618
2012-06-01,0.1625104315848189,0.15399047358098292,0.1601291719079055,0.24028905203486545
2012-06-04,,0.15384691306368783,0.16203481669157696,0.23991997850298566
2012-06-05,,0.15050278955979016,0.16166637804832298,0.2399723366757184
2012-06-06,,0.1484657387394373,0.16347913832251734,0.23728837805155523
2012-06-07,0.163242196354461,0.14845578350327462,0.16420209641942463,0.23677758365654988
2012-06-08,0.16301710827777083,0.13648315034931435,0.16705355378646675,0.23518677614264943
2012-06-11,0.15813738542599068,0.13770759968572324,0.1678469881862797,0.2239160093232092
2012-06-12,0.15836059472171624,0.1386143621431429,0.165523116246111,0.22380877089166004
2012-06-13,0.15218241106570748,0.13831262592868324,0.16554036917253281,0.21558672748336
2012-06-14,0.15218729915778945,0.13909357548231474,0.1633995859160155,0.21539497199144436
2012-06-15,0.1513549027899511,0.13977686367153339,0.16323128101454903,0.21578073000406972
2012-06-18,0.15133512483825592,0.13627140138711585,0.16487469622960654,0.2157551621440171
2012-06-19,0.15328047283464127,0.13496150243302898,0.16399932103267578,0.2174548726645207
2012-06-20,0.15342983729357917,0.13315551393570918,0.16299333391105406,0.21743879622315618
2012-06-21,0.15322191790456208,0.13650858514042088,0.16308129201421304,0.2146990768027642
2012-06-22,0.1534013240772109,0.1357400458384864,0.16169779070033188,0.21221153822431327
2012-06-25,0.15200762814801247,0.13775767426306634,0.16095726893046564,0.21064575247698297
2012-06-26,0.15115610628013315,0.1378347087189954,0.16049288724158534,0.2105901048653843
2012-06-27,0.14892089716323295,0.13719380009650173,0.16071089584581383,0.20913457348350922
