AAPL,AMZN,GOOGL,JPM,LIN,NEE,PG,UNH,UNP,XOM,Market_Return,Risk_Free_Rate
0.0201465869044839,0.002844606665689531,0.009320895045662025,0.022310990567681488,0.0028649168009406978,0.011719376677202797,0.008365334561160065,-0.001649825007607908,0.02207249687786028,0.0010325828815269666,0.012961968805906166,6.3492062072905275e-06
-0.02879671542020612,-0.05571312943009621,-0.04566522590708144,-0.024350638369214916,-0.021902168001246225,-0.022977836997056356,-0.015475067226608519,-0.025445989170475913,-0.02935494086182766,-0.020194464913510846,-0.0235146685279225,6.150793698098924e-06
-0.010399041604717829,0.008472665180022876,0.006694589307338905,0.0037669413628405035,-0.0032855155613656928,-0.009912921991139911,0.007291974747347663,0.01729407184413123,-0.010257918780374076,-0.004513073391034905,-0.00595611507384719,5.753968088399797e-06
-0.03804791578674094,-0.016955633933002923,-0.02175531994279245,-0.04269300462889036,-0.031257669908533736,0.002552619069484896,-0.022683527094459643,-0.02533337053177631,-0.02813343045028327,-0.0344567074594172,-0.033213654902435996,3.968254027385561e-06
-0.0421935071014119,-0.028979887853059938,-0.011089326641575803,-0.0012250659327117663,-0.00579835363811676,0.0029373285272920047,-0.007242910052201901,-0.007524064132855668,-0.015650421580805984,-0.002973680096989062,-0.01487529398351728,4.761904655467896e-06
0.07686775419316483,0.05048804271130103,0.0578130244760966,0.02919541975303752,0.030679533214641674,0.027333158157942128,0.034986271292776205,0.02963503527039224,0.054452965522762575,0.024018595888411598,0.044040916154886256,5.753968088399797e-06
0.009960925348009964,-0.006321896940992722,-0.024154068782905824,-0.009535501218200015,-0.011192751737539197,0.0007599458007438997,-0.0008010684022597969,-0.0010042721523159104,-0.0020015352844737766,-0.005093514195954052,-0.002841186007202623,5.9523811889073204e-06
0.021714022244267994,0.026138323571195388,-0.007189827586193909,0.00336976079492457,0.01691730058457841,0.003987750216826846,0.010421849022352658,0.015745400320667624,0.02580573538590647,0.006981796890878966,0.01398567556679886,5.9523811889073204e-06
-0.014231876162566826,-0.0179278232325093,0.010862881364076316,-0.021108406890750775,-0.015168107304807443,-0.0003782335963814498,-0.004284353027454446,-0.004617483548190249,-0.011601219254490092,-0.002619576455803907,-0.012430235715976012,6.150793698098924e-06
-0.017572386615665958,-0.02236256321710095,-0.006557421189404722,-0.022543674895033283,-0.03241845515309505,-0.0026492102762070147,-0.0033466771096219983,0.006958559328953173,-0.021758631394157235,-0.017608831373703837,-0.018105269903793908,5.753968088399797e-06
0.0015759330106521752,0.002956516590394198,0.0008670773391650233,-0.0012528861541026837,0.0023104492116683417,-0.0017069880513135294,0.01343117477350253,0.0016451577079283908,0.0016178364397430034,-0.005188925709219139,0.0005270458513841891,5.9523811889073204e-06
-0.007316323343756426,-0.02040179495846517,-0.01889881494931167,-0.02058276059564723,-0.003713743816037951,-0.005511939060615312,-0.002682149104399456,-0.00854157786205978,-0.01830436509122091,-0.007586299790695583,-0.013602579533446124,6.547619307798053e-06
-0.015929643072700506,-0.013383007771524125,-0.007905724657503388,0.009226096366070857,-0.016069127894091206,-0.005923815124071141,0.0001582881306652073,-0.006295346112714872,-0.01864529275664728,-0.005414945301913554,-0.0056936657663433365,6.547619307798053e-06
-0.042602988874419156,-0.03916846700542431,-0.03927755216739326,-0.03935976421733922,-0.02965761800609823,-0.03594748438900597,-0.025466727322983385,-0.0343448992302936,-0.050852477863922885,-0.03394747067661441,-0.037759612269940845,6.150793698098924e-06
